[ 2026-05-14 11:56:07 | node_34 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:59:58 | node_33 | INFO ] ✅ [FORCE] Local model added for round 97. (1/2)
[ 2026-05-14 11:59:58 | node_5 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:59:58 | node_39 | INFO ] 🧩 Model added for round 96 (7/8) from ['node_28']
[ 2026-05-14 11:59:58 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:59:58 | node_33 | INFO ] 📤 Sending model to 1 direct neighbors: ['node_46']
[ 2026-05-14 11:59:58 | node_3 | INFO ] 🧩 Model added for round 96 (10/10) from ['node_12']
[ 2026-05-14 11:59:58 | node_9 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.16205205023288727, 'test_acc': 0.9508196711540222, 'test_precision': 0.7099141478538513, 'test_recall': 0.7191787362098694, 'test_f1': 0.7117280960083008, 'communication_cost': 5645580}
[ 2026-05-14 11:59:59 | node_9 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 11:59:59 | node_32 | INFO ] 🧩 Model added for round 96 (8/8) from ['node_6']
[ 2026-05-14 11:59:59 | node_26 | INFO ] 🧩 Model added for round 96 (11/12) from ['node_36']
[ 2026-05-14 11:59:59 | node_34 | INFO ] 🧩 Model added for round 96 (8/11) from ['node_22']
[ 2026-05-14 11:59:59 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:59:59 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 11:59:59 | node_21 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 11:59:59 | node_39 | INFO ] 🧩 Model added for round 96 (8/8) from ['node_26']
[ 2026-05-14 11:59:59 | node_32 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:00 | node_14 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:00 | node_10 | INFO ] 🧩 Model added for round 96 (8/8) from ['node_25']
[ 2026-05-14 12:00:00 | node_39 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:00 | node_6 | INFO ] 🧩 Model added for round 96 (15/15) from ['node_34']
[ 2026-05-14 12:00:01 | node_40 | INFO ] 🧩 Model added for round 96 (9/10) from ['node_28']
[ 2026-05-14 12:00:01 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:01 | node_10 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:01 | node_9 | INFO ] 🎉 Round 97 of 100 finished.
[ 2026-05-14 12:00:02 | node_9 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 12:00:02 | node_13 | INFO ] 🧩 Model added for round 96 (9/10) from ['node_12']
[ 2026-05-14 12:00:02 | node_34 | INFO ] 🧩 Model added for round 96 (9/11) from ['node_6']
[ 2026-05-14 12:00:02 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:02 | node_9 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 12:00:02 | node_32 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:02 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:03 | node_25 | INFO ] 🧩 Model added for round 96 (13/14) from ['node_23']
[ 2026-05-14 12:00:03 | node_44 | INFO ] 🧩 Model added for round 96 (7/9) from ['node_26']
[ 2026-05-14 12:00:04 | node_35 | INFO ] 🧩 Model added for round 96 (7/8) from ['node_22']
[ 2026-05-14 12:00:04 | node_39 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:04 | node_14 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:04 | node_30 | INFO ] 🧩 Model added for round 96 (10/11) from ['node_36']
[ 2026-05-14 12:00:04 | node_9 | INFO ] 🎓 Training step done.
[ 2026-05-14 12:00:05 | node_15 | INFO ] 🧩 Model added for round 96 (6/6) from ['node_25']
[ 2026-05-14 12:00:05 | node_10 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:06 | node_15 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:07 | node_41 | INFO ] 🧩 Model added for round 96 (4/6) from ['node_28']
[ 2026-05-14 12:00:07 | node_31 | INFO ] 🧩 Model added for round 96 (7/8) from ['node_12']
[ 2026-05-14 12:00:08 | node_38 | INFO ] 🧩 Model added for round 96 (9/9) from ['node_6']
[ 2026-05-14 12:00:08 | node_17 | INFO ] 🧩 Model added for round 96 (14/14) from ['node_25']
[ 2026-05-14 12:00:08 | node_15 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:08 | node_43 | INFO ] 🧩 Model added for round 96 (11/12) from ['node_22']
[ 2026-05-14 12:00:08 | node_7 | INFO ] 🧩 Model added for round 96 (7/7) from ['node_34']
[ 2026-05-14 12:00:09 | node_7 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:09 | node_38 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:09 | node_17 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:09 | node_42 | INFO ] 🧩 Model added for round 96 (5/7) from ['node_28']
[ 2026-05-14 12:00:09 | node_37 | INFO ] 🧩 Model added for round 96 (9/10) from ['node_36']
[ 2026-05-14 12:00:09 | node_34 | INFO ] 🧩 Model added for round 96 (10/11) from ['node_23']
[ 2026-05-14 12:00:09 | node_9 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 12:00:10 | node_9 | INFO ] ✅ [FORCE] Local model added for round 97. (1/3)
[ 2026-05-14 12:00:10 | node_9 | INFO ] 📤 Sending model to 2 direct neighbors: ['node_17', 'node_39']
[ 2026-05-14 12:00:10 | node_35 | INFO ] 🧩 Model added for round 96 (8/8) from ['node_12']
[ 2026-05-14 12:00:10 | node_13 | INFO ] 🧩 Model added for round 96 (10/10) from ['node_34']
[ 2026-05-14 12:00:11 | node_7 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:11 | node_40 | INFO ] 🧩 Model added for round 96 (10/10) from ['node_6']
[ 2026-05-14 12:00:11 | node_35 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:11 | node_47 | INFO ] 🧩 Model added for round 96 (5/6) from ['node_28']
[ 2026-05-14 12:00:11 | node_38 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:11 | node_13 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:12 | node_40 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:12 | node_48 | INFO ] 🧩 Model added for round 96 (5/6) from ['node_22']
[ 2026-05-14 12:00:12 | node_23 | INFO ] 🧩 Model added for round 96 (9/10) from ['node_25']
[ 2026-05-14 12:00:12 | node_41 | INFO ] 🧩 Model added for round 96 (5/6) from ['node_36']
[ 2026-05-14 12:00:13 | node_46 | INFO ] 🧩 Model added for round 96 (7/9) from ['node_23']
[ 2026-05-14 12:00:13 | node_17 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:13 | node_36 | INFO ] 🧩 Model added for round 96 (12/12) from ['node_12']
[ 2026-05-14 12:00:13 | node_35 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:13 | node_22 | INFO ] 🧩 Model added for round 96 (13/13) from ['node_34']
[ 2026-05-14 12:00:13 | node_13 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:14 | node_40 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:14 | node_41 | INFO ] 🧩 Model added for round 96 (6/6) from ['node_6']
[ 2026-05-14 12:00:14 | node_42 | INFO ] 🧩 Model added for round 96 (6/7) from ['node_36']
[ 2026-05-14 12:00:14 | node_41 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:15 | node_22 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:15 | node_26 | INFO ] 🧩 Model added for round 96 (12/12) from ['node_25']
[ 2026-05-14 12:00:16 | node_44 | INFO ] 🧩 Model added for round 96 (8/9) from ['node_6']
[ 2026-05-14 12:00:16 | node_26 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:16 | node_41 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:16 | node_37 | INFO ] 🧩 Model added for round 96 (10/10) from ['node_12']
[ 2026-05-14 12:00:16 | node_49 | INFO ] 🧩 Model added for round 96 (8/10) from ['node_36']
[ 2026-05-14 12:00:17 | node_8 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 12:00:17 | node_23 | INFO ] 🧩 Model added for round 96 (10/10) from ['node_34']
[ 2026-05-14 12:00:17 | node_37 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:17 | node_8 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:00:17 | node_8 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.03451938182115555, 'test_acc': 0.9875776171684265, 'test_precision': 0.9231366515159607, 'test_recall': 0.9443019032478333, 'test_f1': 0.929347813129425, 'communication_cost': 8468370}
[ 2026-05-14 12:00:17 | node_22 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:18 | node_8 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:00:18 | node_23 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:18 | node_29 | INFO ] 🧩 Model added for round 96 (8/8) from ['node_25']
[ 2026-05-14 12:00:18 | node_46 | INFO ] 🧩 Model added for round 96 (8/9) from ['node_6']
[ 2026-05-14 12:00:18 | node_26 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:19 | node_29 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:19 | node_42 | INFO ] 🧩 Model added for round 96 (7/7) from ['node_12']
[ 2026-05-14 12:00:19 | node_37 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:20 | node_42 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:20 | node_25 | INFO ] 🧩 Model added for round 96 (14/14) from ['node_34']
[ 2026-05-14 12:00:20 | node_36 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:20 | node_24 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 12:00:20 | node_23 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:20 | node_30 | INFO ] 🧩 Model added for round 96 (11/11) from ['node_25']
[ 2026-05-14 12:00:20 | node_29 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:20 | node_24 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:00:20 | node_8 | INFO ] 🎉 Round 97 of 100 finished.
[ 2026-05-14 12:00:21 | node_43 | INFO ] 🧩 Model added for round 96 (12/12) from ['node_12']
[ 2026-05-14 12:00:21 | node_8 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 12:00:21 | node_21 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 12:00:21 | node_24 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.16298536956310272, 'test_acc': 0.9698492288589478, 'test_precision': 0.7989949584007263, 'test_recall': 0.7691792249679565, 'test_f1': 0.780521035194397, 'communication_cost': 8468370}
[ 2026-05-14 12:00:21 | node_6 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:21 | node_30 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:21 | node_24 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:00:21 | node_21 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:00:21 | node_42 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:21 | node_8 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 12:00:22 | node_43 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:22 | node_21 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.20293249189853668, 'test_acc': 0.96875, 'test_precision': 0.8611111044883728, 'test_recall': 0.8888888955116272, 'test_f1': 0.8730158805847168, 'communication_cost': 22582320}
[ 2026-05-14 12:00:22 | node_21 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:00:22 | node_8 | INFO ] 🎓 Training step done.
[ 2026-05-14 12:00:23 | node_36 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:23 | node_34 | INFO ] 🧩 Model added for round 96 (11/11) from ['node_25']
[ 2026-05-14 12:00:23 | node_28 | INFO ] 🧩 Model added for round 96 (15/15) from ['node_34']
[ 2026-05-14 12:00:23 | node_30 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:24 | node_46 | INFO ] 🧩 Model added for round 96 (9/9) from ['node_12']
[ 2026-05-14 12:00:24 | node_24 | INFO ] 🎉 Round 97 of 100 finished.
[ 2026-05-14 12:00:24 | node_18 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 12:00:24 | node_24 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 12:00:24 | node_43 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:24 | node_11 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 12:00:24 | node_18 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:00:24 | node_6 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:24 | node_38 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 12:00:24 | node_28 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:24 | node_46 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:24 | node_24 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 12:00:24 | node_11 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:00:24 | node_38 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:00:25 | node_18 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1517290323972702, 'test_acc': 0.9427083134651184, 'test_precision': 0.6220238208770752, 'test_recall': 0.6269579529762268, 'test_f1': 0.6213521361351013, 'communication_cost': 16936740}
[ 2026-05-14 12:00:25 | node_18 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:00:25 | node_11 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1557331383228302, 'test_acc': 0.9513513445854187, 'test_precision': 0.6970721483230591, 'test_recall': 0.68747878074646, 'test_f1': 0.6882442831993103, 'communication_cost': 28227900}
[ 2026-05-14 12:00:25 | node_11 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:00:25 | node_38 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.20323997735977173, 'test_acc': 0.9569892287254333, 'test_precision': 0.7516129016876221, 'test_recall': 0.8084349036216736, 'test_f1': 0.7730004191398621, 'communication_cost': 22582320}
[ 2026-05-14 12:00:25 | node_38 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:00:25 | node_24 | INFO ] 🎓 Training step done.
[ 2026-05-14 12:00:26 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 12:00:26 | node_45 | INFO ] 🧩 Model added for round 96 (6/6) from ['node_25']
[ 2026-05-14 12:00:26 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:00:26 | node_46 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:26 | node_47 | INFO ] 🧩 Model added for round 96 (6/6) from ['node_12']
[ 2026-05-14 12:00:27 | node_45 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:27 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.08951564133167267, 'test_acc': 0.9631901979446411, 'test_precision': 0.7394682765007019, 'test_recall': 0.7248261570930481, 'test_f1': 0.7294962406158447, 'communication_cost': 16936740}
[ 2026-05-14 12:00:27 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:00:27 | node_31 | INFO ] 🧩 Model added for round 96 (8/8) from ['node_34']
[ 2026-05-14 12:00:27 | node_47 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:27 | node_8 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 12:00:27 | node_8 | INFO ] ✅ [FORCE] Local model added for round 97. (1/4)
[ 2026-05-14 12:00:28 | node_8 | INFO ] 📤 Sending model to 3 direct neighbors: ['node_22', 'node_39', 'node_40']
[ 2026-05-14 12:00:28 | node_31 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:28 | node_28 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:28 | node_49 | INFO ] 🧩 Model added for round 96 (9/10) from ['node_25']
[ 2026-05-14 12:00:28 | node_45 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:28 | node_41 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 12:00:28 | node_27 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 12:00:28 | node_41 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:00:28 | node_40 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 12:00:28 | node_39 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 12:00:28 | node_48 | INFO ] 🧩 Model added for round 96 (6/6) from ['node_12']
[ 2026-05-14 12:00:28 | node_47 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:28 | node_27 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:00:28 | node_40 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:00:28 | node_39 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:00:29 | node_41 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.09550395607948303, 'test_acc': 0.9655172228813171, 'test_precision': 0.8883415460586548, 'test_recall': 0.8854680061340332, 'test_f1': 0.8760325908660889, 'communication_cost': 14113950}
[ 2026-05-14 12:00:29 | node_41 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:00:29 | node_21 | INFO ] 🎉 Round 97 of 100 finished.
[ 2026-05-14 12:00:29 | node_27 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.06266933679580688, 'test_acc': 0.9751772880554199, 'test_precision': 0.6581196784973145, 'test_recall': 0.6474340558052063, 'test_f1': 0.6526150703430176, 'communication_cost': 14113950}
[ 2026-05-14 12:00:29 | node_40 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.3591029942035675, 'test_acc': 0.9147727489471436, 'test_precision': 0.6636363863945007, 'test_recall': 0.669367253780365, 'test_f1': 0.6622990965843201, 'communication_cost': 25405110}
[ 2026-05-14 12:00:29 | node_39 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.08282050490379333, 'test_acc': 0.9716981053352356, 'test_precision': 0.7081760764122009, 'test_recall': 0.6976906657218933, 'test_f1': 0.7028034329414368, 'communication_cost': 19759530}
[ 2026-05-14 12:00:29 | node_48 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:29 | node_21 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 12:00:29 | node_27 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:00:29 | node_40 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:00:29 | node_39 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:00:29 | node_31 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:29 | node_44 | INFO ] 🧩 Model added for round 96 (9/9) from ['node_34']
[ 2026-05-14 12:00:29 | node_21 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 12:00:29 | node_19 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 12:00:30 | node_16 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 12:00:30 | node_16 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:00:30 | node_19 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:00:30 | node_44 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:30 | node_5 | INFO ] ⏹️  Gossiping exited for 10 equal rounds.
[ 2026-05-14 12:00:30 | node_49 | INFO ] 🧩 Model added for round 96 (10/10) from ['node_12']
[ 2026-05-14 12:00:30 | node_18 | INFO ] 🎉 Round 97 of 100 finished.
[ 2026-05-14 12:00:30 | node_48 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 12:00:30 | node_21 | INFO ] 🎓 Training step done.
[ 2026-05-14 12:00:30 | node_18 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-05-14 12:00:30 | node_5 | INFO ] 🔬 Evaluating...
[ 2026-05-14 12:00:30 | node_16 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.21125799417495728, 'test_acc': 0.9578947424888611, 'test_precision': 0.740031898021698, 'test_recall': 0.7289367914199829, 'test_f1': 0.7334227561950684, 'communication_cost': 22582320}
[ 2026-05-14 12:00:30 | node_19 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.04277077317237854, 'test_acc': 0.9852941036224365, 'test_precision': 0.918767511844635, 'test_recall': 0.9122315645217896, 'test_f1': 0.9153574705123901, 'communication_cost': 28227900}
[ 2026-05-14 12:00:30 | node_16 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:00:30 | node_19 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 12:00:30 | node_24 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 12:00:30 | node_18 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 12:00:30 | node_24 | INFO ] ✅ [FORCE] Local model added for round 97. (1/4)
[ 2026-05-14 12:00:31 | node_25 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:31 | node_49 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 12:00:31 | node_24 | INFO ] 📤 Sending model to 3 direct neighbors: ['node_6', 'node_16', 'node_21']
[ 2026-05-14 12:00:31 | node_5 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.21427249908447266, 'test_acc': 0.9530201554298401, 'test_precision': 0.5686800479888916, 'test_recall': 0.5411540865898132, 'test_f1': 0.5537896156311035, 'communication_cost': 22582320}
