[ 2026-05-14 04:51:21 | None | INFO ] Created experiment folder: /home/hoap/p2pfl/experiments/p2pfl_MNIST_RandomIIDPartitionStrategy_DSGTAggregator_model_build_fn_20260514_045121 and copied dsgt_test.yaml
[ 2026-05-14 04:54:45 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:45 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:45 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11140195280313492, 'test_acc': 0.9714999794960022, 'test_precision': 0.9727215766906738, 'test_recall': 0.9715088605880737, 'test_f1': 0.9690508842468262, 'communication_cost': 11291160}
[ 2026-05-14 04:54:45 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:45 | node_2 | INFO ] 🎉 Round 18 of 20 finished.
[ 2026-05-14 04:54:45 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:45 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:46 | node | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:46 | node | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:46 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:46 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:46 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:46 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:46 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:46 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:46 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1544145941734314, 'test_acc': 0.9704999923706055, 'test_precision': 0.9704956412315369, 'test_recall': 0.9708516001701355, 'test_f1': 0.9680160880088806, 'communication_cost': 11291160}
[ 2026-05-14 04:54:46 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:46 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11846334487199783, 'test_acc': 0.9700000286102295, 'test_precision': 0.9707717895507812, 'test_recall': 0.9704241752624512, 'test_f1': 0.9681843519210815, 'communication_cost': 11291160}
[ 2026-05-14 04:54:46 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:46 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 0.16051939129829407, 'test_acc': 0.9695000052452087, 'test_precision': 0.9718272089958191, 'test_recall': 0.9723865985870361, 'test_f1': 0.9702131152153015, 'communication_cost': 11291160}
[ 2026-05-14 04:54:46 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:46 | node_3 | INFO ] 🎉 Round 18 of 20 finished.
[ 2026-05-14 04:54:46 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:46 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:46 | node_4 | INFO ] 🎉 Round 18 of 20 finished.
[ 2026-05-14 04:54:46 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:46 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:46 | node | INFO ] 🎉 Round 18 of 20 finished.
[ 2026-05-14 04:54:46 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:46 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:46 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.09531163424253464, 'test_acc': 0.9769999980926514, 'test_precision': 0.9749051332473755, 'test_recall': 0.9785673022270203, 'test_f1': 0.9742375612258911, 'communication_cost': 11291160}
[ 2026-05-14 04:54:46 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:46 | node_1 | INFO ] 🎉 Round 18 of 20 finished.
[ 2026-05-14 04:54:46 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:46 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:48 | node_2 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:48 | node_3 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:48 | node_1 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:48 | node | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:49 | node_4 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:53 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:53 | node_2 | INFO ] ✅ [FORCE] Local model added for round 18. (1/5)
[ 2026-05-14 04:54:53 | node_2 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_3', 'node_4']
[ 2026-05-14 04:54:53 | node | INFO ] 🧩 Model added for round 18 (1/5) from ['node_2']
[ 2026-05-14 04:54:53 | node_1 | INFO ] 🧩 Model added for round 18 (1/5) from ['node_2']
[ 2026-05-14 04:54:53 | node_3 | INFO ] 🧩 Model added for round 18 (1/5) from ['node_2']
[ 2026-05-14 04:54:53 | node_4 | INFO ] 🧩 Model added for round 18 (1/5) from ['node_2']
[ 2026-05-14 04:54:53 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:53 | node_3 | INFO ] ✅ [FORCE] Local model added for round 18. (2/5)
[ 2026-05-14 04:54:53 | node_3 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_4']
[ 2026-05-14 04:54:53 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:53 | node_1 | INFO ] ✅ [FORCE] Local model added for round 18. (2/5)
[ 2026-05-14 04:54:53 | node_1 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:54:53 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:53 | node | INFO ] ✅ [FORCE] Local model added for round 18. (2/5)
[ 2026-05-14 04:54:53 | node | INFO ] 📤 Sending model to 4 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:54:53 | node | INFO ] 🧩 Model added for round 18 (3/5) from ['node_3']
[ 2026-05-14 04:54:53 | node | INFO ] 🧩 Model added for round 18 (4/5) from ['node_1']
[ 2026-05-14 04:54:53 | node_1 | INFO ] 🧩 Model added for round 18 (3/5) from ['node']
[ 2026-05-14 04:54:53 | node_1 | INFO ] 🧩 Model added for round 18 (4/5) from ['node_3']
[ 2026-05-14 04:54:53 | node_2 | INFO ] 🧩 Model added for round 18 (2/5) from ['node_1']
[ 2026-05-14 04:54:53 | node_2 | INFO ] 🧩 Model added for round 18 (3/5) from ['node']
[ 2026-05-14 04:54:54 | node_2 | INFO ] 🧩 Model added for round 18 (4/5) from ['node_3']
[ 2026-05-14 04:54:54 | node_3 | INFO ] 🧩 Model added for round 18 (3/5) from ['node_1']
[ 2026-05-14 04:54:54 | node_3 | INFO ] 🧩 Model added for round 18 (4/5) from ['node']
[ 2026-05-14 04:54:54 | node_4 | INFO ] 🧩 Model added for round 18 (2/5) from ['node_1']
[ 2026-05-14 04:54:54 | node_4 | INFO ] 🧩 Model added for round 18 (3/5) from ['node_3']
[ 2026-05-14 04:54:54 | node_4 | INFO ] 🧩 Model added for round 18 (4/5) from ['node']
[ 2026-05-14 04:54:54 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:54:54 | node_4 | INFO ] ✅ [FORCE] Local model added for round 18. (5/5)
[ 2026-05-14 04:54:54 | node_4 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_3']
[ 2026-05-14 04:54:54 | node | INFO ] 🧩 Model added for round 18 (5/5) from ['node_4']
[ 2026-05-14 04:54:54 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:54 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:54 | node_1 | INFO ] 🧩 Model added for round 18 (5/5) from ['node_4']
[ 2026-05-14 04:54:54 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:54 | node_2 | INFO ] 🧩 Model added for round 18 (5/5) from ['node_4']
[ 2026-05-14 04:54:54 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:54 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:54 | node_3 | INFO ] 🧩 Model added for round 18 (5/5) from ['node_4']
[ 2026-05-14 04:54:54 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:54 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:54 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:54:54 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:54 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:54:54 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:54 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:54 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11812428385019302, 'test_acc': 0.972000002861023, 'test_precision': 0.9727895259857178, 'test_recall': 0.9732406139373779, 'test_f1': 0.9705994129180908, 'communication_cost': 11291160}
[ 2026-05-14 04:54:54 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:55 | node_4 | INFO ] 🎉 Round 19 of 20 finished.
[ 2026-05-14 04:54:55 | node_4 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:55 | node_4 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:55 | node | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:55 | node | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:55 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:55 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:55 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:55 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:54:55 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:55 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:54:55 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 0.15953680872917175, 'test_acc': 0.9714999794960022, 'test_precision': 0.9736328125, 'test_recall': 0.9740551114082336, 'test_f1': 0.972005307674408, 'communication_cost': 11291160}
[ 2026-05-14 04:54:55 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:55 | node | INFO ] 🎉 Round 19 of 20 finished.
[ 2026-05-14 04:54:55 | node | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:55 | node | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:55 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.15983857214450836, 'test_acc': 0.9695000052452087, 'test_precision': 0.968247652053833, 'test_recall': 0.970962405204773, 'test_f1': 0.9665700793266296, 'communication_cost': 11291160}
[ 2026-05-14 04:54:55 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:55 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.10041975975036621, 'test_acc': 0.9800000190734863, 'test_precision': 0.9781661033630371, 'test_recall': 0.9813521504402161, 'test_f1': 0.9774534106254578, 'communication_cost': 11291160}
[ 2026-05-14 04:54:55 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:55 | node_3 | INFO ] 🎉 Round 19 of 20 finished.
[ 2026-05-14 04:54:55 | node_3 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:56 | node_3 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:56 | node_1 | INFO ] 🎉 Round 19 of 20 finished.
[ 2026-05-14 04:54:56 | node_1 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:56 | node_1 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:56 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1116793304681778, 'test_acc': 0.9769999980926514, 'test_precision': 0.9790475964546204, 'test_recall': 0.9772230386734009, 'test_f1': 0.9760496020317078, 'communication_cost': 11291160}
[ 2026-05-14 04:54:56 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:54:56 | node_2 | INFO ] 🎉 Round 19 of 20 finished.
[ 2026-05-14 04:54:56 | node_2 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 5
[ 2026-05-14 04:54:56 | node_2 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-05-14 04:54:57 | node_4 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:57 | node_3 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:58 | node_1 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:58 | node | INFO ] 🎓 Training step done.
[ 2026-05-14 04:54:58 | node_2 | INFO ] 🎓 Training step done.
[ 2026-05-14 04:55:02 | node_4 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:55:02 | node_4 | INFO ] ✅ [FORCE] Local model added for round 19. (1/5)
[ 2026-05-14 04:55:02 | node_4 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_3']
[ 2026-05-14 04:55:02 | node | INFO ] 🧩 Model added for round 19 (1/5) from ['node_4']
[ 2026-05-14 04:55:02 | node_1 | INFO ] 🧩 Model added for round 19 (1/5) from ['node_4']
[ 2026-05-14 04:55:02 | node_2 | INFO ] 🧩 Model added for round 19 (1/5) from ['node_4']
[ 2026-05-14 04:55:02 | node_3 | INFO ] 🧩 Model added for round 19 (1/5) from ['node_4']
[ 2026-05-14 04:55:02 | node_3 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:55:02 | node_3 | INFO ] ✅ [FORCE] Local model added for round 19. (2/5)
[ 2026-05-14 04:55:02 | node_3 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_2', 'node_4']
[ 2026-05-14 04:55:02 | node | INFO ] 🧩 Model added for round 19 (2/5) from ['node_3']
[ 2026-05-14 04:55:03 | node_1 | INFO ] 🧩 Model added for round 19 (2/5) from ['node_3']
[ 2026-05-14 04:55:03 | node_2 | INFO ] 🧩 Model added for round 19 (2/5) from ['node_3']
[ 2026-05-14 04:55:03 | node_1 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:55:03 | node_1 | INFO ] ✅ [FORCE] Local model added for round 19. (3/5)
[ 2026-05-14 04:55:03 | node_1 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:55:03 | node | INFO ] 🧩 Model added for round 19 (3/5) from ['node_1']
[ 2026-05-14 04:55:03 | node_4 | INFO ] 🧩 Model added for round 19 (2/5) from ['node_3']
[ 2026-05-14 04:55:03 | node | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:55:03 | node | INFO ] ✅ [FORCE] Local model added for round 19. (4/5)
[ 2026-05-14 04:55:03 | node | INFO ] 📤 Sending model to 4 direct neighbors: ['node_1', 'node_2', 'node_3', 'node_4']
[ 2026-05-14 04:55:03 | node_2 | INFO ] 🧩 Model added for round 19 (3/5) from ['node_1']
[ 2026-05-14 04:55:03 | node_1 | INFO ] 🧩 Model added for round 19 (4/5) from ['node']
[ 2026-05-14 04:55:03 | node_3 | INFO ] 🧩 Model added for round 19 (3/5) from ['node_1']
[ 2026-05-14 04:55:03 | node_2 | INFO ] 🧩 Model added for round 19 (4/5) from ['node']
[ 2026-05-14 04:55:03 | node_4 | INFO ] 🧩 Model added for round 19 (3/5) from ['node_1']
[ 2026-05-14 04:55:03 | node_2 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-05-14 04:55:03 | node_3 | INFO ] 🧩 Model added for round 19 (4/5) from ['node']
[ 2026-05-14 04:55:03 | node_2 | INFO ] ✅ [FORCE] Local model added for round 19. (5/5)
[ 2026-05-14 04:55:03 | node_2 | INFO ] 📤 Sending model to 4 direct neighbors: ['node', 'node_1', 'node_3', 'node_4']
[ 2026-05-14 04:55:03 | node | INFO ] 🧩 Model added for round 19 (5/5) from ['node_2']
[ 2026-05-14 04:55:03 | node_4 | INFO ] 🧩 Model added for round 19 (4/5) from ['node']
[ 2026-05-14 04:55:03 | node_1 | INFO ] 🧩 Model added for round 19 (5/5) from ['node_2']
[ 2026-05-14 04:55:03 | ModelPackager | INFO ] Round 19: Interval reached (2). Authorized node saving & pushing...
[ 2026-05-14 04:55:03 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:55:03 | node_1 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:55:03 | node_3 | INFO ] 🧩 Model added for round 19 (5/5) from ['node_2']
[ 2026-05-14 04:55:03 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:55:03 | node_1 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:55:03 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:55:03 | node_4 | INFO ] 🧩 Model added for round 19 (5/5) from ['node_2']
[ 2026-05-14 04:55:03 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:55:03 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:55:03 | node_2 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-05-14 04:55:03 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:55:03 | node_2 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-05-14 04:55:03 | node_2 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:55:03 | node_2 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:55:04 | node_2 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1182834655046463, 'test_acc': 0.9769999980926514, 'test_precision': 0.9782479405403137, 'test_recall': 0.9779863953590393, 'test_f1': 0.9761312007904053, 'communication_cost': 11291160}
[ 2026-05-14 04:55:04 | node_2 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:55:04 | node_2 | INFO ] 🎉 Round 20 of 20 finished.
[ 2026-05-14 04:55:04 | node_2 | INFO ] 😋 Training finished!!
[ 2026-05-14 04:55:04 | node | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:55:04 | node | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:55:04 | node_1 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:55:04 | node_1 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:55:04 | node_3 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:55:04 | node_3 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:55:04 | node_4 | INFO ] 🤫 Gossip finished.
[ 2026-05-14 04:55:04 | node_4 | INFO ] 🔬 Evaluating...
[ 2026-05-14 04:55:05 | node | INFO ] 📈 Evaluated. Results: {'test_loss': 0.16760215163230896, 'test_acc': 0.972000002861023, 'test_precision': 0.9743165969848633, 'test_recall': 0.9740208387374878, 'test_f1': 0.9721735119819641, 'communication_cost': 11291160}
[ 2026-05-14 04:55:05 | node | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:55:05 | node_1 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.09716781973838806, 'test_acc': 0.9779999852180481, 'test_precision': 0.9764962196350098, 'test_recall': 0.9784417152404785, 'test_f1': 0.9745510816574097, 'communication_cost': 11291160}
[ 2026-05-14 04:55:05 | node_1 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:55:05 | node | INFO ] 🎉 Round 20 of 20 finished.
[ 2026-05-14 04:55:05 | node | INFO ] 😋 Training finished!!
[ 2026-05-14 04:55:05 | node_4 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1162189245223999, 'test_acc': 0.9735000133514404, 'test_precision': 0.9739512801170349, 'test_recall': 0.9752494096755981, 'test_f1': 0.9721659421920776, 'communication_cost': 11291160}
[ 2026-05-14 04:55:05 | node_4 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:55:05 | node_3 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.1528351604938507, 'test_acc': 0.9750000238418579, 'test_precision': 0.9748697876930237, 'test_recall': 0.9757242202758789, 'test_f1': 0.9729108810424805, 'communication_cost': 11291160}
[ 2026-05-14 04:55:05 | node_3 | INFO ] 📢 Broadcasting metrics.
[ 2026-05-14 04:55:05 | node_1 | INFO ] 🎉 Round 20 of 20 finished.
[ 2026-05-14 04:55:05 | node_1 | INFO ] 😋 Training finished!!
[ 2026-05-14 04:55:05 | node_4 | INFO ] 🎉 Round 20 of 20 finished.
[ 2026-05-14 04:55:05 | node_4 | INFO ] 😋 Training finished!!
[ 2026-05-14 04:55:05 | node_3 | INFO ] 🎉 Round 20 of 20 finished.
[ 2026-05-14 04:55:05 | node_3 | INFO ] 😋 Training finished!!
[ 2026-05-14 04:55:05 | None | INFO ] 🏁 All nodes finished training. Waiting 10s for final synchronization...
[ 2026-05-14 04:55:15 | node | INFO ] Stopping node...
[ 2026-05-14 04:55:15 | node | INFO ] 🛑 Stopping gossiper...
[ 2026-05-14 04:55:15 | node | INFO ] InMemoryServer stopped at node
[ 2026-05-14 04:55:15 | node_1 | INFO ] Stopping node...
[ 2026-05-14 04:55:15 | node_1 | INFO ] 🛑 Stopping gossiper...
[ 2026-05-14 04:55:15 | node_1 | INFO ] InMemoryServer stopped at node_1
[ 2026-05-14 04:55:15 | node_2 | INFO ] Stopping node...
[ 2026-05-14 04:55:15 | node_2 | INFO ] 🛑 Stopping gossiper...
[ 2026-05-14 04:55:15 | node_2 | INFO ] InMemoryServer stopped at node_2
[ 2026-05-14 04:55:15 | node_3 | INFO ] Stopping node...
[ 2026-05-14 04:55:15 | node_3 | INFO ] 🛑 Stopping gossiper...
[ 2026-05-14 04:55:15 | node_3 | INFO ] InMemoryServer stopped at node_3
[ 2026-05-14 04:55:15 | node_4 | INFO ] Stopping node...
[ 2026-05-14 04:55:15 | node_4 | INFO ] 🛑 Stopping gossiper...
[ 2026-05-14 04:55:15 | node_4 | INFO ] InMemoryServer stopped at node_4
